decade,frame (verb--syntactic relation),support nouns,support noun counts,ground-truth emerging (query) nouns
1930,line-dobj,"['wall', 'bank', 'street', 'side', 'shore', 'road', 'tube', 'surface', 'nest', 'coast', 'mouth', 'vessel', 'furnace', 'cell', 'chamber', 'route']","[5851, 4305, 3350, 3319, 3231, 2915, 1717, 1692, 1131, 1040, 828, 722, 662, 628, 502, 464]","['column', 'point', 'block', 'manager', 'wear', 'people', 'tree', 'fabric', 'area', 'worker']"
1930,line-pobj_prep.with,"['silk', 'fur', 'grass', 'brick', 'tree', 'lead', 'cell', 'paper', 'ermine', 'velvet', 'house', 'hair', 'layer', 'stone', 'material', 'cloth']","[5229, 4304, 4077, 3944, 3799, 3405, 3054, 2548, 2327, 2126, 2101, 2043, 1985, 1959, 1944, 1869]","['liner', 'wrap', 'towel', 'room', 'runway', 'car', 'locker', 'restaurant', 'boutique', 'office']"
1930,listen-pobj_prep.to,"['story', 'prayer', 'man', 'wind', 'bird', 'speaker', 'people', 'radio', 'call', 'heart', 'bell', 'nightingale', 'friend', 'orator', 'teacher', 'woman']","[16072, 3196, 2685, 2432, 2019, 1784, 1486, 1418, 1317, 1127, 1023, 913, 847, 838, 832, 653]","['employee', 'television', 'stereo', 'track', 'adult', 'body', 'cassette', 'kid', 'tape', 'material']"
1930,live-dobj,"['life', 'king', 'door', 'man', 'side', 'stock', 'creature', 'emperor', 'animal', 'people', 'form', 'fountain', 'water', 'cell', 'body', 'queen']","[158041, 6123, 4929, 2848, 2427, 2259, 2163, 1486, 1463, 1316, 1298, 1253, 1108, 1086, 870, 788]","['downtown', 'forward', 'reserve', 'theatre', 'field', 'primate', 'floor', 'brand', 'monkey', 'area']"
1930,live-pobj_prep.in,"['house', 'world', 'city', 'place', 'water', 'street', 'style', 'room', 'home', 'family', 'tent', 'comfort', 'cottage', 'palace', 'cave', 'wood']","[70230, 42161, 27696, 17955, 12660, 7605, 7595, 7435, 7343, 5582, 5458, 5408, 5091, 4940, 4877, 4858]","['bowl', 'zoo', 'bubble', 'garage', 'complex', 'balance', 'guinea', 'queen', 'trailer', 'motel']"
1930,live-pobj_prep.on,"['earth', 'side', 'food', 'bank', 'bread', 'shore', 'diet', 'coast', 'fish', 'street', 'floor', 'fruit', 'root', 'ground', 'milk', 'hill']","[10886, 6008, 4313, 3383, 3087, 3064, 2756, 2580, 2532, 2296, 2074, 1963, 1733, 1558, 1536, 1530]","['radio', 'security', 'row', 'television', 'back', 'pavement', 'hog', 'base', 'tv', 'internet']"
1930,live-pobj_prep.with,"['wife', 'mother', 'father', 'family', 'man', 'people', 'woman', 'sister', 'brother', 'aunt', 'son', 'child', 'friend', 'person', 'life', 'grandmother']","[6719, 5883, 4539, 4426, 4144, 3829, 3095, 2787, 2335, 2091, 2090, 2063, 1354, 1072, 1042, 972]","['kin', 'threat', 'failure', 'bomb', 'human', 'smoker', 'sibling', 'system', 'dad', 'level']"
1930,load-dobj,"['gun', 'ship', 'car', 'rifle', 'piece', 'cart', 'musket', 'pistol', 'horse', 'boat', 'wagon', 'vessel', 'camel', 'mule', 'memory', 'canoe']","[5217, 1992, 1510, 1487, 1456, 1319, 1262, 1260, 1258, 1232, 1181, 1167, 842, 665, 635, 490]","['module', 'image', 'document', 'dishwasher', 'driver', 'base', 'class', 'buffer', 'register', 'file']"
1930,locate-dobj,"['point', 'place', 'line', 'seat', 'city', 'center', 'source', 'site', 'spot', 'body', 'house', 'station', 'school', 'building', 'enemy', 'material']","[5278, 2329, 2060, 1728, 1383, 1273, 1265, 1203, 780, 651, 650, 600, 596, 577, 538, 493]","['node', 'housing', 'server', 'candidate', 'row', 'doctor', 'son', 'device', 'folder', 'host']"
1930,locate-pobj_prep.at,"['point', 'street', 'corner', 'place', 'city', 'center', 'base', 'foot', 'junction', 'top', 'side', 'mouth', 'bottom', 'station', 'head', 'level']","[3605, 1503, 1321, 1053, 732, 661, 560, 490, 440, 413, 412, 405, 333, 324, 296, 248]","['interface', 'node', 'hospital', 'area', 'plane', 'root', 'library', 'outlet', 'drive', 'heart']"
1930,locate-pobj_prep.in,"['city', 'center', 'place', 'building', 'area', 'valley', 'room', 'heart', 'basement', 'house', 'centre', 'corner', 'head', 'field', 'street', 'wall']","[6957, 2061, 1938, 1580, 1206, 1183, 862, 801, 617, 577, 553, 552, 510, 421, 414, 368]","['collection', 'stem', 'mall', 'core', 'complex', 'memory', 'folder', 'file', 'atrium', 'geneva']"
1930,locate-pobj_prep.on,"['bank', 'coast', 'corner', 'floor', 'ground', 'hill', 'line', 'map', 'road', 'shore', 'side', 'site', 'slope', 'street', 'surface', 'top']","[1094, 350, 830, 834, 748, 569, 964, 607, 476, 518, 3561, 728, 218, 2124, 406, 473]","['computer', 'network', 'server', 'internet', 'cell', 'bar', 'web', 'drive', 'disk', 'machine']"
1930,lock-dobj,"['arm', 'box', 'chest', 'desk', 'device', 'door', 'drawer', 'form', 'gate', 'hand', 'horn', 'house', 'nut', 'room', 'trunk', 'wheel']","[513, 420, 208, 415, 256, 39357, 535, 325, 1592, 394, 248, 838, 253, 273, 214, 491]","['layer', 'row', 'plier', 'loop', 'file', 'table', 'track', 'record', 'system', 'apartment']"
1930,lock-pobj_prep.in,"['room', 'arm', 'cell', 'chest', 'house', 'jail', 'drawer', 'prison', 'heart', 'desk', 'box', 'bosom', 'place', 'cupboard', 'chamber', 'closet']","[3279, 2310, 1154, 737, 710, 687, 604, 594, 589, 540, 526, 439, 430, 400, 394, 391]","['car', 'stall', 'circle', 'extension', 'memory', 'basement', 'system', 'cycle', 'world', 'attic']"
1930,look-dobj,"['man', 'window', 'place', 'bit', 'glass', 'road', 'fool', 'horse', 'street', 'friend', 'valley', 'woman', 'world', 'forward', 'cross', 'record']","[5533, 1983, 1627, 1382, 1207, 1202, 1086, 1015, 1004, 913, 892, 857, 841, 787, 782, 781]","['radar', 'magazine', 'porthole', 'japan', 'windshield', 'skirt', 'buddy', 'honey', 'dad', 'baby']"
1930,look-nsubj,"['man', 'people', 'face', 'world', 'woman', 'child', 'nobody', 'girl', 'room', 'place', 'father', 'lady', 'window', 'boy', 'king', 'house']","[11141, 9236, 7651, 3738, 3362, 2486, 2466, 2367, 2186, 2102, 1967, 1912, 1863, 1855, 1816, 1794]","['site', 'user', 'screen', 'file', 'referee', 'closer', 'box', 'quilt', 'document', 'model']"
1930,look-pobj_prep.at,"['watch', 'face', 'man', 'window', 'sky', 'book', 'map', 'house', 'life', 'side', 'hand', 'star', 'clock', 'girl', 'woman', 'door']","[23731, 21602, 14533, 12156, 10267, 8005, 7759, 7629, 7432, 7403, 6929, 6823, 6808, 6124, 5817, 5531]","['tv', 'dad', 'monitor', 'sequence', 'blackbird', 'network', 'television', 'goal', 'computer', 'phone']"
1930,look-pobj_prep.for,"['place', 'help', 'man', 'support', 'sign', 'world', 'house', 'food', 'wife', 'lodging', 'friend', 'water', 'game', 'spot', 'light', 'source']","[11735, 6270, 4269, 4210, 3269, 3065, 2659, 2582, 2367, 2083, 2074, 1728, 1727, 1703, 1660, 1624]","['killer', 'ride', 'replacement', 'contact', 'indicator', 'bathroom', 'marker', 'anomaly', 'housing', 'phone']"
1930,look-pobj_prep.in,"['face', 'light', 'glass', 'mirror', 'place', 'book', 'window', 'world', 'life', 'room', 'dress', 'street', 'case', 'fire', 'alarm', 'water']","[60388, 9079, 7974, 5452, 1823, 1639, 1314, 1259, 1109, 1064, 787, 710, 700, 636, 634, 579]","['classroom', 'area', 'refrigerator', 'car', 'shock', 'seat', 'arrow', 'menu', 'folder', 'trunk']"
1930,look-pobj_prep.like,"['man', 'piece', 'woman', 'fool', 'girl', 'boy', 'child', 'ball', 'house', 'flower', 'cloud', 'stone', 'person', 'bird', 'bit', 'corpse']","[7507, 1867, 1792, 1686, 1345, 1295, 1112, 1086, 1071, 974, 964, 956, 917, 906, 834, 799]","['truck', 'buck', 'screen', 'boxer', 'bomb', 'area', 'adult', 'loser', 'arrow', 'puppy']"
1930,lose-dobj,"['life', 'power', 'head', 'friend', 'soul', 'control', 'heart', 'ground', 'place', 'balance', 'hold', 'man', 'wife', 'weight', 'child', 'son']","[53403, 36208, 24081, 14505, 14186, 13592, 13405, 10501, 9308, 8521, 8157, 8138, 7911, 7888, 6548, 6477]","['lunch', 'aircraft', 'employee', 'candidate', 'dad', 'file', 'china', 'tank', 'plane', 'kid']"
1930,love-dobj,"['man', 'child', 'enemy', 'woman', 'world', 'life', 'wife', 'brother', 'christ', 'father', 'people', 'friend', 'mother', 'heart', 'book', 'girl']","[18806, 12818, 11776, 11558, 11083, 10899, 9979, 9169, 8752, 7884, 7549, 7476, 5221, 4125, 3611, 3607]","['daddy', 'chocolate', 'car', 'bomb', 'dad', 'guy', 'connection', 'football', 'adult', 'baseball']"
1930,lower-dobj,"['level', 'head', 'boat', 'point', 'resistance', 'flag', 'sail', 'power', 'hand', 'cloud', 'arm', 'body', 'tube', 'form', 'grade', 'glass']","[6400, 5295, 4731, 3110, 2165, 1766, 1688, 1127, 881, 834, 826, 745, 676, 669, 610, 605]","['lip', 'ramp', 'field', 'setting', 'defense', 'operator', 'symmetry', 'camera', 'pant', 'vehicle']"
1930,maintain-dobj,"['action', 'balance', 'authority', 'school', 'ground', 'system', 'equilibrium', 'life', 'power', 'family', 'level', 'place', 'reserve', 'control', 'form', 'post']","[14545, 13023, 12362, 11990, 10648, 10369, 10270, 9742, 8331, 6225, 6216, 5426, 4657, 4603, 3841, 3704]","['constraint', 'portfolio', 'server', 'housing', 'linkage', 'setting', 'interface', 'model', 'goal', 'facade']"
1930,maintain-pobj_prep.by,"['church', 'authority', 'people', 'power', 'city', 'arm', 'sword', 'person', 'board', 'system', 'father', 'king', 'body', 'author', 'school', 'action']","[1255, 1123, 690, 681, 609, 483, 466, 421, 386, 343, 340, 336, 326, 313, 302, 279]","['user', 'foundation', 'server', 'control', 'library', 'volunteer', 'mechanism', 'network', 'manager', 'patient']"
1930,maintain-pobj_prep.in,"['power', 'face', 'world', 'case', 'place', 'church', 'city', 'field', 'office', 'form', 'school', 'comfort', 'house', 'life', 'connection', 'room']","[1404, 1128, 730, 662, 662, 642, 641, 609, 499, 492, 450, 449, 393, 391, 382, 313]","['patient', 'mouse', 'storage', 'range', 'setting', 'cage', 'file', 'aquarium', 'memory', 'adult']"
1930,make-dobj,"['acquaintance', 'study', 'escape', 'friend', 'room', 'man', 'sign', 'home', 'return', 'fire', 'stand', 'movement', 'rule', 'point', 'life', 'resistance']","[98117, 73875, 73509, 71097, 67703, 65288, 59746, 47956, 45360, 39986, 37178, 36715, 35799, 35487, 35170, 34665]","['linkage', 'transistor', 'video', 'interface', 'pizza', 'popcorn', 'pickup', 'snack', 'television', 'pasta']"
1930,make-nsubj,"['man', 'people', 'king', 'father', 'woman', 'child', 'person', 'enemy', 'hand', 'ship', 'son', 'christ', 'mother', 'friend', 'author', 'power']","[33984, 16026, 9496, 8399, 7035, 6447, 5989, 5724, 5195, 4770, 4335, 4328, 4038, 3833, 3830, 3718]","['planner', 'background', 'constraint', 'bus', 'hospital', 'network', 'developer', 'computer', 'viewer', 'programmer']"
1930,make-pobj_prep.by,"['person', 'man', 'hand', 'people', 'author', 'authority', 'king', 'plane', 'officer', 'child', 'court', 'board', 'pupil', 'woman', 'individual', 'power']","[14675, 13729, 12437, 9267, 8130, 6788, 6757, 5888, 5883, 5633, 5322, 5210, 4784, 4592, 4408, 4245]","['level', 'studio', 'developer', 'aircraft', 'subsidiary', 'planner', 'programmer', 'network', 'satellite', 'computer']"
1930,make-pobj_prep.for,"['door', 'sake', 'man', 'support', 'shore', 'life', 'reception', 'child', 'people', 'defence', 'home', 'comfort', 'house', 'family', 'place', 'building']","[5980, 5762, 4758, 3689, 3680, 3651, 3444, 2577, 2466, 2305, 2124, 1920, 1719, 1540, 1437, 1362]","['bathroom', 'contact', 'nurse', 'television', 'complex', 'film', 'cinema', 'tv', 'dam', 'quilt']"
1930,make-pobj_prep.from,"['material', 'milk', 'flour', 'skin', 'wood', 'bark', 'wheat', 'cream', 'bone', 'grain', 'grape', 'tree', 'root', 'clay', 'piece', 'corn']","[4075, 3615, 3127, 2745, 2724, 2299, 2065, 1867, 1739, 1711, 1678, 1619, 1603, 1569, 1541, 1502]","['plywood', 'menu', 'crate', 'frame', 'tape', 'drum', 'nylon', 'soybean', 'microfilm', 'image']"
1930,make-pobj_prep.in,"['case', 'world', 'form', 'image', 'life', 'course', 'book', 'connection', 'house', 'place', 'wall', 'art', 'blood', 'study', 'city', 'field']","[19991, 16890, 12460, 10482, 10097, 9535, 9329, 7998, 7922, 7521, 4692, 4677, 4587, 4409, 4183, 4005]","['level', 'ref', 'buffer', 'framework', 'film', 'cycle', 'rat', 'human', 'mouse', 'network']"
1930,make-pobj_prep.of,"['wood', 'material', 'iron', 'stone', 'skin', 'steel', 'clay', 'glass', 'piece', 'cloth', 'paper', 'bark', 'wire', 'silk', 'brass', 'flour']","[34674, 22952, 21271, 14033, 13348, 10981, 9905, 9867, 9109, 6859, 6165, 5983, 5881, 5528, 5474, 5320]","['scientist', 'composite', 'polyester', 'crate', 'node', 'module', 'nylon', 'quark', 'latex', 'ceramic']"
1930,make-pobj_prep.on,"['subject', 'side', 'spot', 'scale', 'ground', 'point', 'foot', 'paper', 'board', 'coast', 'line', 'earth', 'heart', 'people', 'life', 'system']","[12162, 9225, 5683, 3440, 3300, 2496, 2446, 1804, 1713, 1696, 1605, 1572, 1395, 1384, 1350, 1071]","['core', 'network', 'web', 'threat', 'equipment', 'blade', 'television', 'computer', 'internet', 'container']"
1930,make-pobj_prep.to,"['king', 'people', 'person', 'man', 'house', 'court', 'church', 'father', 'friend', 'hand', 'woman', 'wife', 'world', 'lady', 'place', 'board']","[5013, 4737, 4094, 3425, 3048, 2780, 2648, 2442, 2317, 2203, 2166, 1886, 1736, 1734, 1610, 1560]","['seller', 'bathroom', 'major', 'user', 'server', 'elevator', 'setting', 'specialist', 'file', 'resident']"
1930,make-pobj_prep.with,"['hand', 'water', 'line', 'enemy', 'king', 'milk', 'instrument', 'people', 'power', 'father', 'plane', 'man', 'knife', 'friend', 'house', 'pen']","[22802, 5314, 2720, 2292, 2258, 2228, 2025, 1965, 1737, 1727, 1493, 1368, 1354, 1275, 1263, 974]","['yogurt', 'substitute', 'objective', 'onion', 'mayonnaise', 'laser', 'fabric', 'tomato', 'fiber', 'grape']"
1930,man-dobj,"['ship', 'boat', 'wall', 'vessel', 'gun', 'power', 'battery', 'line', 'fort', 'defence', 'yard', 'oar', 'rampart', 'life', 'down', 'pump']","[3217, 2107, 1907, 1500, 1362, 853, 719, 666, 636, 347, 344, 318, 307, 305, 303, 301]","['table', 'level', 'institution', 'roadblock', 'equipment', 'phone', 'weapon', 'desk', 'telephone', 'booth']"
1930,manage-dobj,"['horse', 'boat', 'house', 'school', 'editor', 'case', 'child', 'people', 'ship', 'canoe', 'vessel', 'institution', 'animal', 'family', 'system', 'life']","[3612, 2687, 2410, 2079, 1708, 1457, 1219, 1213, 981, 730, 712, 673, 638, 623, 616, 597]","['user', 'site', 'security', 'network', 'level', 'classroom', 'chain', 'file', 'connection', 'server']"
1930,manufacture-dobj,"['cloth', 'material', 'food', 'iron', 'sugar', 'gas', 'machine', 'paper', 'machinery', 'implement', 'steel', 'engine', 'line', 'cotton', 'salt', 'silk']","[1352, 834, 792, 729, 646, 634, 574, 546, 463, 418, 399, 381, 376, 363, 362, 344]","['control', 'board', 'chip', 'structure', 'fiber', 'hardware', 'aircraft', 'computer', 'tractor', 'circuit']"
1930,mean-dobj,"['man', 'person', 'place', 'power', 'life', 'people', 'ruin', 'water', 'house', 'body', 'church', 'child', 'son', 'woman', 'king', 'action']","[4637, 4461, 3874, 3682, 3313, 3173, 2154, 2010, 1552, 1476, 1427, 1323, 1315, 1238, 1195, 1090]","['file', 'network', 'complex', 'drive', 'goal', 'communist', 'patient', 'user', 'computer', 'claw']"
1930,measure-dobj,"['foot', 'resistance', 'power', 'line', 'diameter', 'instrument', 'water', 'area', 'yard', 'sword', 'weight', 'earth', 'gas', 'movement', 'device', 'city']","[29677, 7084, 6797, 3642, 3613, 2475, 2361, 2037, 1925, 1842, 1574, 1276, 1232, 865, 863, 858]","['accumulation', 'reserve', 'student', 'style', 'sign', 'binding', 'goal', 'indicator', 'transport', 'station']"
1930,measure-pobj_prep.by,"['scale', 'foot', 'rule', 'power', 'weight', 'instrument', 'line', 'arc', 'meter', 'galvanometer', 'ray', 'barometer', 'sun', 'clock', 'observer', 'gauge']","[2307, 1353, 1312, 948, 856, 676, 640, 636, 486, 431, 418, 376, 375, 359, 301, 286]","['radar', 'differential', 'satellite', 'pet', 'detector', 'catheter', 'spectrometer', 'counter', 'probe', 'poll']"
1930,meet-dobj,"['friend', 'enemy', 'man', 'case', 'people', 'face', 'king', 'foe', 'woman', 'father', 'person', 'lady', 'wife', 'brother', 'train', 'girl']","[27779, 27483, 25149, 18433, 16106, 8368, 8257, 8240, 7533, 7197, 7156, 5880, 5602, 4878, 4793, 4542]","['kid', 'local', 'adult', 'grandparent', 'threshold', 'fan', 'contact', 'security', 'constraint', 'user']"
1930,meet-nsubj,"['assembly', 'road', 'line', 'man', 'house', 'people', 'fruit', 'friend', 'lip', 'ray', 'hand', 'help', 'person', 'court', 'body', 'water']","[4815, 4792, 3996, 3823, 3689, 3415, 2582, 2557, 2248, 1546, 1403, 1364, 1347, 1339, 1226, 1194]","['goal', 'ceiling', 'swim', 'equipment', 'computer', 'leg', 'tongue', 'rubber', 'patient', 'hospital']"
1930,meet-pobj_prep.with,"['reception', 'resistance', 'case', 'man', 'person', 'friend', 'people', 'support', 'failure', 'return', 'book', 'woman', 'face', 'enemy', 'hand', 'arm']","[13229, 12062, 3358, 3272, 2389, 2161, 1872, 1704, 1559, 1157, 958, 869, 765, 726, 719, 680]","['reporter', 'lawyer', 'employee', 'manager', 'counselor', 'secretary', 'director', 'bush', 'commander', 'attorney']"
1930,mention-dobj,"['subject', 'case', 'city', 'point', 'place', 'book', 'person', 'date', 'man', 'author', 'friend', 'form', 'story', 'class', 'source', 'wife']","[6542, 4173, 3727, 2533, 2104, 1591, 1313, 1019, 972, 873, 827, 705, 694, 684, 674, 643]","['contact', 'citizen', 'level', 'range', 'film', 'student', 'car', 'japan', 'model', 'control']"
1930,miss-dobj,"['train', 'point', 'fire', 'boat', 'meal', 'road', 'friend', 'post', 'appointment', 'head', 'man', 'step', 'place', 'ball', 'link', 'connection']","[5601, 4384, 3503, 848, 693, 686, 623, 590, 521, 510, 506, 497, 480, 476, 473, 389]","['tooth', 'dad', 'button', 'area', 'material', 'window', 'file', 'leg', 'guy', 'stop']"
1930,mix-dobj,"['ingredient', 'water', 'concrete', 'material', 'paint', 'blood', 'mortar', 'wine', 'drink', 'flour', 'powder', 'pigment', 'clay', 'light', 'lime', 'bowl']","[1827, 1814, 1464, 1256, 1160, 1128, 898, 817, 658, 615, 606, 599, 566, 539, 539, 529]","['source', 'action', 'matrix', 'console', 'martini', 'level', 'suspension', 'apple', 'track', 'model']"
1930,modify-dobj,"['action', 'form', 'system', 'course', 'rule', 'subject', 'structure', 'power', 'life', 'institution', 'surface', 'habit', 'movement', 'milk', 'measure', 'cell']","[3265, 2799, 2038, 1711, 1251, 1065, 961, 948, 697, 678, 604, 506, 382, 360, 313, 302]","['circuit', 'table', 'file', 'objective', 'setting', 'document', 'balance', 'string', 'goal', 'source']"
1930,mount-dobj,"['horse', 'gun', 'throne', 'step', 'guard', 'hill', 'steed', 'wall', 'platform', 'cannon', 'piece', 'box', 'pony', 'pulpit', 'mule', 'charger']","[42157, 13867, 9149, 8315, 5855, 3839, 2878, 2421, 1664, 1638, 1548, 1516, 1298, 1148, 1111, 787]","['bolt', 'camera', 'resistance', 'defence', 'drive', 'system', 'threat', 'defense', 'display', 'action']"
1930,mount-pobj_prep.on,"['horse', 'shaft', 'wheel', 'steed', 'charger', 'mule', 'pony', 'carriage', 'frame', 'roller', 'camel', 'slide', 'back', 'top', 'base', 'elephant']","[12525, 2648, 2367, 2046, 1677, 1453, 1441, 1148, 1096, 986, 985, 982, 909, 877, 868, 847]","['track', 'aircraft', 'tank', 'structure', 'microscope', 'bottom', 'door', 'boom', 'ceiling', 'camera']"
